,Sub,Run,TR,time,eachTime,imageTime
0,pilot_sub001,1,2,5.412000973592512e-06,0.05,carchair_exp_feedback/bedTable_2_5.png
1,pilot_sub001,1,2,0.051919555000495166,0.05,carchair_exp_feedback/bedTable_3_5.png
2,pilot_sub001,1,2,0.10289577299954544,0.05,carchair_exp_feedback/bedTable_4_5.png
3,pilot_sub001,1,2,0.1506271950001974,0.05,carchair_exp_feedback/bedTable_4_5.png
4,pilot_sub001,1,2,0.2011552420008229,0.05,carchair_exp_feedback/bedTable_5_5.png
5,pilot_sub001,1,2,0.2508325580001838,0.05,carchair_exp_feedback/bedTable_6_5.png
6,pilot_sub001,1,2,0.3008843940006045,0.05,carchair_exp_feedback/bedTable_7_5.png
7,pilot_sub001,1,2,0.35080462000041734,0.05,carchair_exp_feedback/bedTable_8_5.png
8,pilot_sub001,1,2,0.4013591080001788,0.05,carchair_exp_feedback/bedTable_9_5.png
9,pilot_sub001,1,2,0.4508221060004871,0.05,carchair_exp_feedback/bedTable_10_5.png
10,pilot_sub001,1,2,0.500632258999758,0.05,carchair_exp_feedback/bedTable_9_5.png
11,pilot_sub001,1,2,0.5511230930005695,0.05,carchair_exp_feedback/bedTable_8_5.png
12,pilot_sub001,1,2,0.6006395090007572,0.05,carchair_exp_feedback/bedTable_7_5.png
13,pilot_sub001,1,2,0.6510469410004589,0.05,carchair_exp_feedback/bedTable_6_5.png
14,pilot_sub001,1,2,0.7012301550003031,0.05,carchair_exp_feedback/bedTable_6_5.png
15,pilot_sub001,1,2,0.7515517899992119,0.05,carchair_exp_feedback/bedTable_5_5.png
16,pilot_sub001,1,2,0.8005693249997421,0.05,carchair_exp_feedback/bedTable_4_5.png
17,pilot_sub001,1,2,0.8524041759992542,0.05,carchair_exp_feedback/bedTable_3_5.png
18,pilot_sub001,1,2,0.9014800139993895,0.05,carchair_exp_feedback/bedTable_2_5.png
19,pilot_sub001,1,2,0.9519499519992678,0.05,carchair_exp_feedback/bedTable_1_5.png
20,pilot_sub001,1,2,1.0016417799997726,0.05,carchair_exp_feedback/benchBed_98_5.png
21,pilot_sub001,1,2,1.051832369999829,0.05,carchair_exp_feedback/benchBed_97_5.png
22,pilot_sub001,1,2,1.1022885710008268,0.05,carchair_exp_feedback/benchBed_96_5.png
23,pilot_sub001,1,2,1.152562704999582,0.05,carchair_exp_feedback/benchBed_96_5.png
24,pilot_sub001,1,2,1.2013865900007659,0.05,carchair_exp_feedback/benchBed_95_5.png
25,pilot_sub001,1,2,1.2518909400005214,0.05,carchair_exp_feedback/benchBed_94_5.png
26,pilot_sub001,1,2,1.3014551649994246,0.05,carchair_exp_feedback/benchBed_93_5.png
27,pilot_sub001,1,2,1.351677959000881,0.05,carchair_exp_feedback/benchBed_92_5.png
28,pilot_sub001,1,2,1.402526410000064,0.05,carchair_exp_feedback/benchBed_91_5.png
29,pilot_sub001,1,2,1.452030286000081,0.05,carchair_exp_feedback/benchBed_90_5.png
30,pilot_sub001,1,2,1.5018772750008793,0.05,carchair_exp_feedback/benchBed_91_5.png
31,pilot_sub001,1,2,1.5518383189992164,0.05,carchair_exp_feedback/benchBed_92_5.png
32,pilot_sub001,1,2,1.602458604000276,0.05,carchair_exp_feedback/benchBed_93_5.png
33,pilot_sub001,1,2,1.6521641170002113,0.05,carchair_exp_feedback/benchBed_94_5.png
34,pilot_sub001,1,2,1.70205863999945,0.05,carchair_exp_feedback/benchBed_94_5.png
35,pilot_sub001,1,2,1.7520919870003127,0.05,carchair_exp_feedback/benchBed_95_5.png
36,pilot_sub001,1,2,1.8018238410004415,0.05,carchair_exp_feedback/benchBed_96_5.png
37,pilot_sub001,1,2,1.851786806999371,0.05,carchair_exp_feedback/benchBed_97_5.png
38,pilot_sub001,1,2,1.901534423999692,0.05,carchair_exp_feedback/benchBed_98_5.png
39,pilot_sub001,1,2,1.9533857189999253,0.05,carchair_exp_feedback/benchBed_99_5.png
40,pilot_sub001,1,3,5.45900002180133e-06,0.05,carchair_exp_feedback/bedTable_1_5.png
41,pilot_sub001,1,3,0.06230598899855977,0.05,carchair_exp_feedback/bedTable_2_5.png
42,pilot_sub001,1,3,0.11217541099904338,0.05,carchair_exp_feedback/bedTable_3_5.png
43,pilot_sub001,1,3,0.1616793389985105,0.05,carchair_exp_feedback/bedTable_3_5.png
44,pilot_sub001,1,3,0.2131397269986337,0.05,carchair_exp_feedback/bedTable_4_5.png
45,pilot_sub001,1,3,0.26134149299832643,0.05,carchair_exp_feedback/bedTable_5_5.png
46,pilot_sub001,1,3,0.3113672409999708,0.05,carchair_exp_feedback/bedTable_5_5.png
47,pilot_sub001,1,3,0.3617244999986724,0.05,carchair_exp_feedback/bedTable_6_5.png
48,pilot_sub001,1,3,0.41213752099974954,0.05,carchair_exp_feedback/bedTable_6_5.png
49,pilot_sub001,1,3,0.4616150089987059,0.05,carchair_exp_feedback/bedTable_7_5.png
50,pilot_sub001,1,3,0.5131446219984355,0.05,carchair_exp_feedback/bedTable_7_5.png
51,pilot_sub001,1,3,0.561739000999296,0.05,carchair_exp_feedback/bedTable_6_5.png
52,pilot_sub001,1,3,0.6130724859995098,0.05,carchair_exp_feedback/bedTable_5_5.png
53,pilot_sub001,1,3,0.6618091799991817,0.05,carchair_exp_feedback/bedTable_5_5.png
54,pilot_sub001,1,3,0.7117853029994876,0.05,carchair_exp_feedback/bedTable_4_5.png
55,pilot_sub001,1,3,0.7620129839997389,0.05,carchair_exp_feedback/bedTable_4_5.png
56,pilot_sub001,1,3,0.8118928899984894,0.05,carchair_exp_feedback/bedTable_3_5.png
57,pilot_sub001,1,3,0.8620677439994324,0.05,carchair_exp_feedback/bedTable_2_5.png
58,pilot_sub001,1,3,0.9118529619991023,0.05,carchair_exp_feedback/bedTable_2_5.png
59,pilot_sub001,1,3,0.9620044079983927,0.05,carchair_exp_feedback/bedTable_1_5.png
60,pilot_sub001,1,3,1.0119678979990567,0.05,carchair_exp_feedback/benchBed_99_5.png
61,pilot_sub001,1,3,1.0627465909983584,0.05,carchair_exp_feedback/benchBed_98_5.png
62,pilot_sub001,1,3,1.1122563509998145,0.05,carchair_exp_feedback/benchBed_97_5.png
63,pilot_sub001,1,3,1.162307933998818,0.05,carchair_exp_feedback/benchBed_97_5.png
64,pilot_sub001,1,3,1.2121050959995046,0.05,carchair_exp_feedback/benchBed_96_5.png
65,pilot_sub001,1,3,1.2626291509986913,0.05,carchair_exp_feedback/benchBed_95_5.png
66,pilot_sub001,1,3,1.3125954269999056,0.05,carchair_exp_feedback/benchBed_95_5.png
67,pilot_sub001,1,3,1.3619263119999232,0.05,carchair_exp_feedback/benchBed_94_5.png
68,pilot_sub001,1,3,1.4133534619995771,0.05,carchair_exp_feedback/benchBed_94_5.png
69,pilot_sub001,1,3,1.4622529719999875,0.05,carchair_exp_feedback/benchBed_93_5.png
70,pilot_sub001,1,3,1.5124183789994277,0.05,carchair_exp_feedback/benchBed_93_5.png
71,pilot_sub001,1,3,1.562581408999904,0.05,carchair_exp_feedback/benchBed_94_5.png
72,pilot_sub001,1,3,1.6122089209984551,0.05,carchair_exp_feedback/benchBed_95_5.png
73,pilot_sub001,1,3,1.6622637989985378,0.05,carchair_exp_feedback/benchBed_95_5.png
74,pilot_sub001,1,3,1.7117920479995519,0.05,carchair_exp_feedback/benchBed_96_5.png
75,pilot_sub001,1,3,1.7623597189995053,0.05,carchair_exp_feedback/benchBed_96_5.png
76,pilot_sub001,1,3,1.8126788969984773,0.05,carchair_exp_feedback/benchBed_97_5.png
77,pilot_sub001,1,3,1.8637420449995261,0.05,carchair_exp_feedback/benchBed_98_5.png
78,pilot_sub001,1,3,1.9122251689987024,0.05,carchair_exp_feedback/benchBed_98_5.png
79,pilot_sub001,1,4,5.759000487159938e-06,0.05,carchair_exp_feedback/bedTable_4_5.png
80,pilot_sub001,1,4,0.05447845500020776,0.05,carchair_exp_feedback/bedTable_8_5.png
81,pilot_sub001,1,4,0.1081848700014234,0.05,carchair_exp_feedback/bedTable_12_5.png
82,pilot_sub001,1,4,0.15442995900048118,0.05,carchair_exp_feedback/bedTable_17_5.png
83,pilot_sub001,1,4,0.20833857900106523,0.05,carchair_exp_feedback/bedTable_21_5.png
84,pilot_sub001,1,4,0.25398659400161705,0.05,carchair_exp_feedback/bedTable_26_5.png
85,pilot_sub001,1,4,0.307044509001571,0.05,carchair_exp_feedback/bedTable_30_5.png
86,pilot_sub001,1,4,0.35451502600153617,0.05,carchair_exp_feedback/bedTable_34_5.png
87,pilot_sub001,1,4,0.4084191730016755,0.05,carchair_exp_feedback/bedTable_39_5.png
88,pilot_sub001,1,4,0.4544949050014111,0.05,carchair_exp_feedback/bedTable_43_5.png
89,pilot_sub001,1,4,0.5082193550006195,0.05,carchair_exp_feedback/bedTable_40_5.png
90,pilot_sub001,1,4,0.554664319000949,0.05,carchair_exp_feedback/bedTable_35_5.png
91,pilot_sub001,1,4,0.6084792530000414,0.05,carchair_exp_feedback/bedTable_31_5.png
92,pilot_sub001,1,4,0.6538164850007888,0.05,carchair_exp_feedback/bedTable_26_5.png
93,pilot_sub001,1,4,0.707354567000948,0.05,carchair_exp_feedback/bedTable_22_5.png
94,pilot_sub001,1,4,0.7613661060004233,0.05,carchair_exp_feedback/bedTable_19_5.png
95,pilot_sub001,1,4,0.8045679930000915,0.05,carchair_exp_feedback/bedTable_14_5.png
96,pilot_sub001,1,4,0.8589469990001817,0.05,carchair_exp_feedback/bedTable_10_5.png
97,pilot_sub001,1,4,0.9048217080016911,0.05,carchair_exp_feedback/bedTable_5_5.png
98,pilot_sub001,1,4,0.95974930400007,0.05,carchair_exp_feedback/bedTable_1_5.png
99,pilot_sub001,1,4,1.0050039400011883,0.05,carchair_exp_feedback/benchBed_96_5.png
100,pilot_sub001,1,4,1.058416739000677,0.05,carchair_exp_feedback/benchBed_92_5.png
101,pilot_sub001,1,4,1.1056306280006538,0.05,carchair_exp_feedback/benchBed_88_5.png
102,pilot_sub001,1,4,1.159596681000039,0.05,carchair_exp_feedback/benchBed_83_5.png
103,pilot_sub001,1,4,1.2048905910014582,0.05,carchair_exp_feedback/benchBed_79_5.png
104,pilot_sub001,1,4,1.2585991420000937,0.05,carchair_exp_feedback/benchBed_74_5.png
105,pilot_sub001,1,4,1.3050379980013531,0.05,carchair_exp_feedback/benchBed_70_5.png
106,pilot_sub001,1,4,1.3581586180007434,0.05,carchair_exp_feedback/benchBed_66_5.png
107,pilot_sub001,1,4,1.4063794320009038,0.05,carchair_exp_feedback/benchBed_61_5.png
108,pilot_sub001,1,4,1.459630384000775,0.05,carchair_exp_feedback/benchBed_57_5.png
109,pilot_sub001,1,4,1.5046200250017137,0.05,carchair_exp_feedback/benchBed_60_5.png
110,pilot_sub001,1,4,1.5581448280008772,0.05,carchair_exp_feedback/benchBed_65_5.png
111,pilot_sub001,1,4,1.612056415000552,0.05,carchair_exp_feedback/benchBed_69_5.png
112,pilot_sub001,1,4,1.6548732500014012,0.05,carchair_exp_feedback/benchBed_74_5.png
113,pilot_sub001,1,4,1.7112379140016856,0.05,carchair_exp_feedback/benchBed_78_5.png
114,pilot_sub001,1,4,1.7553138530001888,0.05,carchair_exp_feedback/benchBed_81_5.png
115,pilot_sub001,1,4,1.809175853000852,0.05,carchair_exp_feedback/benchBed_86_5.png
116,pilot_sub001,1,4,1.8553346560001955,0.05,carchair_exp_feedback/benchBed_90_5.png
117,pilot_sub001,1,4,1.9107633100011299,0.05,carchair_exp_feedback/benchBed_95_5.png
118,pilot_sub001,1,4,1.9553327210014686,0.05,carchair_exp_feedback/benchBed_99_5.png
119,pilot_sub001,1,5,6.549000318045728e-06,0.05,carchair_exp_feedback/bedTable_3_5.png
120,pilot_sub001,1,5,0.0595636870002636,0.05,carchair_exp_feedback/bedTable_7_5.png
121,pilot_sub001,1,5,0.10610835199986468,0.05,carchair_exp_feedback/bedTable_11_5.png
122,pilot_sub001,1,5,0.15761013100018317,0.05,carchair_exp_feedback/bedTable_15_5.png
123,pilot_sub001,1,5,0.20598698899993906,0.05,carchair_exp_feedback/bedTable_18_5.png
124,pilot_sub001,1,5,0.25619661299970176,0.05,carchair_exp_feedback/bedTable_22_5.png
125,pilot_sub001,1,5,0.3094949980004458,0.05,carchair_exp_feedback/bedTable_26_5.png
126,pilot_sub001,1,5,0.3561350109994237,0.05,carchair_exp_feedback/bedTable_30_5.png
127,pilot_sub001,1,5,0.4069858919992839,0.05,carchair_exp_feedback/bedTable_33_5.png
128,pilot_sub001,1,5,0.4569697200004157,0.05,carchair_exp_feedback/bedTable_37_5.png
129,pilot_sub001,1,5,0.5060708170003636,0.05,carchair_exp_feedback/bedTable_34_5.png
130,pilot_sub001,1,5,0.5657661829991412,0.05,carchair_exp_feedback/bedTable_30_5.png
131,pilot_sub001,1,5,0.6071059679998143,0.05,carchair_exp_feedback/bedTable_27_5.png
132,pilot_sub001,1,5,0.6717623059994366,0.05,carchair_exp_feedback/bedTable_23_5.png
133,pilot_sub001,1,5,0.7129607610004314,0.05,carchair_exp_feedback/bedTable_19_5.png
134,pilot_sub001,1,5,0.7567647359992407,0.05,carchair_exp_feedback/bedTable_16_5.png
135,pilot_sub001,1,5,0.8163725459999114,0.05,carchair_exp_feedback/bedTable_12_5.png
136,pilot_sub001,1,5,0.8570565400004853,0.05,carchair_exp_feedback/bedTable_9_5.png
137,pilot_sub001,1,5,0.9163350260005245,0.05,carchair_exp_feedback/bedTable_5_5.png
138,pilot_sub001,1,5,0.9575214689994027,0.05,carchair_exp_feedback/bedTable_1_5.png
139,pilot_sub001,1,5,1.0063111660001596,0.05,carchair_exp_feedback/benchBed_97_5.png
140,pilot_sub001,1,5,1.0679058820005594,0.05,carchair_exp_feedback/benchBed_93_5.png
141,pilot_sub001,1,5,1.1089831980007148,0.05,carchair_exp_feedback/benchBed_89_5.png
142,pilot_sub001,1,5,1.1568197479991795,0.05,carchair_exp_feedback/benchBed_85_5.png
143,pilot_sub001,1,5,1.2180328459999146,0.05,carchair_exp_feedback/benchBed_82_5.png
144,pilot_sub001,1,5,1.2611978410004667,0.05,carchair_exp_feedback/benchBed_78_5.png
145,pilot_sub001,1,5,1.306593511999381,0.05,carchair_exp_feedback/benchBed_74_5.png
146,pilot_sub001,1,5,1.3659242300000187,0.05,carchair_exp_feedback/benchBed_70_5.png
147,pilot_sub001,1,5,1.4072595990000991,0.05,carchair_exp_feedback/benchBed_67_5.png
148,pilot_sub001,1,5,1.4723457029995188,0.05,carchair_exp_feedback/benchBed_63_5.png
149,pilot_sub001,1,5,1.5137933700007125,0.05,carchair_exp_feedback/benchBed_66_5.png
150,pilot_sub001,1,5,1.5567485770006897,0.05,carchair_exp_feedback/benchBed_70_5.png
151,pilot_sub001,1,5,1.6163676590003888,0.05,carchair_exp_feedback/benchBed_73_5.png
152,pilot_sub001,1,5,1.657939331000307,0.05,carchair_exp_feedback/benchBed_77_5.png
153,pilot_sub001,1,5,1.7069800219996978,0.05,carchair_exp_feedback/benchBed_81_5.png
154,pilot_sub001,1,5,1.7666532830007782,0.05,carchair_exp_feedback/benchBed_84_5.png
155,pilot_sub001,1,5,1.8076645820001431,0.05,carchair_exp_feedback/benchBed_88_5.png
156,pilot_sub001,1,5,1.8721086690002267,0.05,carchair_exp_feedback/benchBed_91_5.png
157,pilot_sub001,1,5,1.9133867920008925,0.05,carchair_exp_feedback/benchBed_95_5.png
158,pilot_sub001,1,5,1.9570535580005526,0.05,carchair_exp_feedback/benchBed_99_5.png
159,pilot_sub001,1,6,5.670999598805793e-06,0.05,carchair_exp_feedback/bedTable_2_5.png
160,pilot_sub001,1,6,0.07270764299937582,0.05,carchair_exp_feedback/bedTable_3_5.png
161,pilot_sub001,1,6,0.10629025799971714,0.05,carchair_exp_feedback/bedTable_4_5.png
162,pilot_sub001,1,6,0.15997634599989397,0.05,carchair_exp_feedback/bedTable_6_5.png
163,pilot_sub001,1,6,0.2084727910005313,0.05,carchair_exp_feedback/bedTable_7_5.png
164,pilot_sub001,1,6,0.2579995809992397,0.05,carchair_exp_feedback/bedTable_8_5.png
165,pilot_sub001,1,6,0.3087801519995992,0.05,carchair_exp_feedback/bedTable_9_5.png
166,pilot_sub001,1,6,0.3589151539999875,0.05,carchair_exp_feedback/bedTable_11_5.png
167,pilot_sub001,1,6,0.40941032499904395,0.05,carchair_exp_feedback/bedTable_12_5.png
168,pilot_sub001,1,6,0.45844627800033777,0.05,carchair_exp_feedback/bedTable_13_5.png
169,pilot_sub001,1,6,0.5109492360006698,0.05,carchair_exp_feedback/bedTable_12_5.png
170,pilot_sub001,1,6,0.5624758279991511,0.05,carchair_exp_feedback/bedTable_11_5.png
171,pilot_sub001,1,6,0.6131694729992887,0.05,carchair_exp_feedback/bedTable_10_5.png
172,pilot_sub001,1,6,0.6640601140006765,0.05,carchair_exp_feedback/bedTable_8_5.png
173,pilot_sub001,1,6,0.7146966950003844,0.05,carchair_exp_feedback/bedTable_7_5.png
174,pilot_sub001,1,6,0.7653647089991864,0.05,carchair_exp_feedback/bedTable_6_5.png
175,pilot_sub001,1,6,0.8158241370001633,0.05,carchair_exp_feedback/bedTable_5_5.png
176,pilot_sub001,1,6,0.8567348630003835,0.05,carchair_exp_feedback/bedTable_4_5.png
177,pilot_sub001,1,6,0.9110426009992807,0.05,carchair_exp_feedback/bedTable_2_5.png
178,pilot_sub001,1,6,0.9622976949995063,0.05,carchair_exp_feedback/bedTable_1_5.png
179,pilot_sub001,1,6,1.0140171339990047,0.05,carchair_exp_feedback/benchBed_98_5.png
180,pilot_sub001,1,6,1.0601169820001815,0.05,carchair_exp_feedback/benchBed_97_5.png
181,pilot_sub001,1,6,1.109916522000276,0.05,carchair_exp_feedback/benchBed_96_5.png
182,pilot_sub001,1,6,1.1591383769991808,0.05,carchair_exp_feedback/benchBed_94_5.png
183,pilot_sub001,1,6,1.2096480000000156,0.05,carchair_exp_feedback/benchBed_93_5.png
184,pilot_sub001,1,6,1.259077487000468,0.05,carchair_exp_feedback/benchBed_92_5.png
185,pilot_sub001,1,6,1.3092438200001197,0.05,carchair_exp_feedback/benchBed_91_5.png
186,pilot_sub001,1,6,1.3593435820002924,0.05,carchair_exp_feedback/benchBed_89_5.png
187,pilot_sub001,1,6,1.4106387749998248,0.05,carchair_exp_feedback/benchBed_88_5.png
188,pilot_sub001,1,6,1.4595321910001076,0.05,carchair_exp_feedback/benchBed_87_5.png
189,pilot_sub001,1,6,1.5103615139996691,0.05,carchair_exp_feedback/benchBed_88_5.png
190,pilot_sub001,1,6,1.558748800000103,0.05,carchair_exp_feedback/benchBed_89_5.png
191,pilot_sub001,1,6,1.6094335840007261,0.05,carchair_exp_feedback/benchBed_90_5.png
192,pilot_sub001,1,6,1.6614213949997065,0.05,carchair_exp_feedback/benchBed_92_5.png
193,pilot_sub001,1,6,1.7143032349995337,0.05,carchair_exp_feedback/benchBed_93_5.png
194,pilot_sub001,1,6,1.7656749409998156,0.05,carchair_exp_feedback/benchBed_94_5.png
195,pilot_sub001,1,6,1.8070634769992466,0.05,carchair_exp_feedback/benchBed_95_5.png
196,pilot_sub001,1,6,1.8586334079991502,0.05,carchair_exp_feedback/benchBed_96_5.png
197,pilot_sub001,1,6,1.9088236169991433,0.05,carchair_exp_feedback/benchBed_98_5.png
198,pilot_sub001,1,6,1.9599088769991795,0.05,carchair_exp_feedback/benchBed_99_5.png
199,pilot_sub001,1,9,5.7729994296096265e-06,0.05,carchair_exp_feedback/bedTable_3_5.png
200,pilot_sub001,1,9,0.07100005000029341,0.05,carchair_exp_feedback/bedTable_6_5.png
201,pilot_sub001,1,9,0.10883683199972438,0.05,carchair_exp_feedback/bedTable_9_5.png
202,pilot_sub001,1,9,0.16288807300043118,0.05,carchair_exp_feedback/bedTable_12_5.png
203,pilot_sub001,1,9,0.21453231800114736,0.05,carchair_exp_feedback/bedTable_15_5.png
204,pilot_sub001,1,9,0.2639620110003307,0.05,carchair_exp_feedback/bedTable_19_5.png
205,pilot_sub001,1,9,0.31637513500027126,0.05,carchair_exp_feedback/bedTable_22_5.png
206,pilot_sub001,1,9,0.3696832160003396,0.05,carchair_exp_feedback/bedTable_25_5.png
207,pilot_sub001,1,9,0.40827865400024166,0.05,carchair_exp_feedback/bedTable_28_5.png
208,pilot_sub001,1,9,0.46380207000038354,0.05,carchair_exp_feedback/bedTable_31_5.png
209,pilot_sub001,1,9,0.5164266100000532,0.05,carchair_exp_feedback/bedTable_29_5.png
210,pilot_sub001,1,9,0.5661871180000162,0.05,carchair_exp_feedback/bedTable_25_5.png
211,pilot_sub001,1,9,0.6226253879995056,0.05,carchair_exp_feedback/bedTable_22_5.png
212,pilot_sub001,1,9,0.6590209799996956,0.05,carchair_exp_feedback/bedTable_19_5.png
213,pilot_sub001,1,9,0.7147266030005994,0.05,carchair_exp_feedback/bedTable_16_5.png
214,pilot_sub001,1,9,0.7690249549996224,0.05,carchair_exp_feedback/bedTable_14_5.png
215,pilot_sub001,1,9,0.8093698980010231,0.05,carchair_exp_feedback/bedTable_10_5.png
216,pilot_sub001,1,9,0.8647619639996265,0.05,carchair_exp_feedback/bedTable_7_5.png
217,pilot_sub001,1,9,0.9185487119993923,0.05,carchair_exp_feedback/bedTable_4_5.png
218,pilot_sub001,1,9,0.95947532900027,0.05,carchair_exp_feedback/bedTable_1_5.png
219,pilot_sub001,1,9,1.015754833999381,0.05,carchair_exp_feedback/benchBed_97_5.png
220,pilot_sub001,1,9,1.070321277000403,0.05,carchair_exp_feedback/benchBed_94_5.png
221,pilot_sub001,1,9,1.1096732830010296,0.05,carchair_exp_feedback/benchBed_91_5.png
222,pilot_sub001,1,9,1.1629252799993992,0.05,carchair_exp_feedback/benchBed_88_5.png
223,pilot_sub001,1,9,1.2133144780000293,0.05,carchair_exp_feedback/benchBed_85_5.png
224,pilot_sub001,1,9,1.264026520000698,0.05,carchair_exp_feedback/benchBed_81_5.png
225,pilot_sub001,1,9,1.313580396999896,0.05,carchair_exp_feedback/benchBed_78_5.png
226,pilot_sub001,1,9,1.3639494540002488,0.05,carchair_exp_feedback/benchBed_75_5.png
227,pilot_sub001,1,9,1.4134973130003345,0.05,carchair_exp_feedback/benchBed_72_5.png
228,pilot_sub001,1,9,1.4632608840001922,0.05,carchair_exp_feedback/benchBed_69_5.png
229,pilot_sub001,1,9,1.513953790999949,0.05,carchair_exp_feedback/benchBed_71_5.png
230,pilot_sub001,1,9,1.5636994810010947,0.05,carchair_exp_feedback/benchBed_75_5.png
231,pilot_sub001,1,9,1.6140067760006787,0.05,carchair_exp_feedback/benchBed_78_5.png
232,pilot_sub001,1,9,1.663431760000094,0.05,carchair_exp_feedback/benchBed_81_5.png
233,pilot_sub001,1,9,1.7156425490011316,0.05,carchair_exp_feedback/benchBed_84_5.png
234,pilot_sub001,1,9,1.7656354089995148,0.05,carchair_exp_feedback/benchBed_86_5.png
235,pilot_sub001,1,9,1.8145396060008352,0.05,carchair_exp_feedback/benchBed_90_5.png
236,pilot_sub001,1,9,1.8681331660009164,0.05,carchair_exp_feedback/benchBed_93_5.png
237,pilot_sub001,1,9,1.9178642130009393,0.05,carchair_exp_feedback/benchBed_96_5.png
238,pilot_sub001,1,9,1.9597808819999045,0.05,carchair_exp_feedback/benchBed_99_5.png
239,pilot_sub001,1,10,5.61500019102823e-06,0.05,carchair_exp_feedback/bedTable_1_5.png
240,pilot_sub001,1,10,0.05272395300016797,0.05,carchair_exp_feedback/bedTable_2_5.png
241,pilot_sub001,1,10,0.10916999300025054,0.05,carchair_exp_feedback/bedTable_2_5.png
242,pilot_sub001,1,10,0.16062581600090198,0.05,carchair_exp_feedback/bedTable_2_5.png
243,pilot_sub001,1,10,0.21199834300023213,0.05,carchair_exp_feedback/bedTable_2_5.png
244,pilot_sub001,1,10,0.26395627800047805,0.05,carchair_exp_feedback/bedTable_3_5.png
245,pilot_sub001,1,10,0.32030823700006295,0.05,carchair_exp_feedback/bedTable_3_5.png
246,pilot_sub001,1,10,0.37081907500032685,0.05,carchair_exp_feedback/bedTable_3_5.png
247,pilot_sub001,1,10,0.4207804390007368,0.05,carchair_exp_feedback/bedTable_4_5.png
248,pilot_sub001,1,10,0.46396080299928144,0.05,carchair_exp_feedback/bedTable_4_5.png
249,pilot_sub001,1,10,0.5143804220006132,0.05,carchair_exp_feedback/bedTable_4_5.png
250,pilot_sub001,1,10,0.5665337880000152,0.05,carchair_exp_feedback/bedTable_4_5.png
251,pilot_sub001,1,10,0.6183483910008363,0.05,carchair_exp_feedback/bedTable_3_5.png
252,pilot_sub001,1,10,0.6699437570005102,0.05,carchair_exp_feedback/bedTable_3_5.png
253,pilot_sub001,1,10,0.720247195000411,0.05,carchair_exp_feedback/bedTable_3_5.png
254,pilot_sub001,1,10,0.772368625001036,0.05,carchair_exp_feedback/bedTable_2_5.png
255,pilot_sub001,1,10,0.8139521810007864,0.05,carchair_exp_feedback/bedTable_2_5.png
256,pilot_sub001,1,10,0.8652705000004062,0.05,carchair_exp_feedback/bedTable_2_5.png
257,pilot_sub001,1,10,0.916680186001031,0.05,carchair_exp_feedback/bedTable_1_5.png
258,pilot_sub001,1,10,0.9717120839995914,0.05,carchair_exp_feedback/bedTable_1_5.png
259,pilot_sub001,1,10,1.0224602409998624,0.05,carchair_exp_feedback/benchBed_99_5.png
260,pilot_sub001,1,10,1.0645475670007727,0.05,carchair_exp_feedback/benchBed_98_5.png
261,pilot_sub001,1,10,1.1201768329992774,0.05,carchair_exp_feedback/benchBed_98_5.png
262,pilot_sub001,1,10,1.171450334999463,0.05,carchair_exp_feedback/benchBed_98_5.png
263,pilot_sub001,1,10,1.2219234610001877,0.05,carchair_exp_feedback/benchBed_98_5.png
264,pilot_sub001,1,10,1.273804229000234,0.05,carchair_exp_feedback/benchBed_97_5.png
265,pilot_sub001,1,10,1.3139301770006568,0.05,carchair_exp_feedback/benchBed_97_5.png
